,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2391,2019-12-31,151.72352959642177,106.97943616837105,219.34903618901527,151.72352959642177,151.72352959642177,11.6177239151614,11.6177239151614,11.6177239151614,-0.33744240435349565,-0.33744240435349565,-0.33744240435349565,11.955166319514897,11.955166319514897,11.955166319514897,0.0,0.0,0.0,163.34125351158318
2392,2020-01-02,153.7553271787282,108.42490521773006,223.48480312819194,153.7553271787282,153.7553271787282,12.726442313339005,12.726442313339005,12.726442313339005,-0.6562877815445831,-0.6562877815445831,-0.6562877815445831,13.382730094883588,13.382730094883588,13.382730094883588,0.0,0.0,0.0,166.4817694920672
2393,2020-01-03,154.77122596988121,114.64993818735492,225.50116978081957,154.77122596988121,154.77122596988121,13.066714385568035,13.066714385568035,13.066714385568035,-1.0535156581731802,-1.0535156581731802,-1.0535156581731802,14.120230043741214,14.120230043741214,14.120230043741214,0.0,0.0,0.0,167.83794035544926
2394,2020-01-06,157.81892234334066,113.76262448641215,228.3169618345484,157.81892234334066,157.81892234334066,16.13875940462512,16.13875940462512,16.13875940462512,-0.210812610799688,-0.210812610799688,-0.210812610799688,16.34957201542481,16.34957201542481,16.34957201542481,0.0,0.0,0.0,173.95768174796578
2395,2020-01-07,158.83482113449406,118.25402883253243,232.76210491125704,158.83482113449406,158.83482113449406,16.73986430389395,16.73986430389395,16.73986430389395,-0.3374424043537032,-0.3374424043537032,-0.3374424043537032,17.07730670824765,17.07730670824765,17.07730670824765,0.0,0.0,0.0,175.574685438388
2396,2020-01-08,159.8507199256475,118.58634104505053,234.22264412206175,159.8507199256475,159.8507199256475,17.607958104294863,17.607958104294863,17.607958104294863,-0.17967112601403093,-0.17967112601403093,-0.17967112601403093,17.787629230308895,17.787629230308895,17.787629230308895,0.0,0.0,0.0,177.45867802994235
2397,2020-01-09,160.8666187168001,120.42773039617907,231.26082721425902,160.8666187168001,160.8666187168001,17.819093996568952,17.819093996568952,17.819093996568952,-0.6562877815452115,-0.6562877815452115,-0.6562877815452115,18.475381778114166,18.475381778114166,18.475381778114166,0.0,0.0,0.0,178.68571271336907
2398,2020-01-10,161.8825175079535,120.59278141457644,233.9284179908002,161.8825175079535,161.8825175079535,18.08245145611766,18.08245145611766,18.08245145611766,-1.0535156581777942,-1.0535156581777942,-1.0535156581777942,19.135967114295454,19.135967114295454,19.135967114295454,0.0,0.0,0.0,179.96496896407118
2399,2020-01-13,164.93021388141298,124.84564842404596,244.15786946694888,164.93021388141298,164.93021388141298,20.70734267896982,20.70734267896982,20.70734267896982,-0.21081261079931013,-0.21081261079931013,-0.21081261079931013,20.918155289769132,20.918155289769132,20.918155289769132,0.0,0.0,0.0,185.6375565603828
2400,2020-01-14,165.9461126725664,131.13421510879448,245.55287618525125,165.9461126725664,165.9461126725664,21.09935202629102,21.09935202629102,21.09935202629102,-0.337442404354422,-0.337442404354422,-0.337442404354422,21.436794430645445,21.436794430645445,21.436794430645445,0.0,0.0,0.0,187.04546469885742
2401,2020-01-15,166.962011463719,130.21960681650512,246.34483305933668,166.962011463719,166.962011463719,21.735230332695632,21.735230332695632,21.735230332695632,-0.1796711260134595,-0.1796711260134595,-0.1796711260134595,21.91490145870909,21.91490145870909,21.91490145870909,0.0,0.0,0.0,188.69724179641463
2402,2020-01-16,167.97791025487243,131.85640919307374,242.21618287310906,167.97791025487243,167.97791025487243,21.695416497897636,21.695416497897636,21.695416497897636,-0.6562877815458398,-0.6562877815458398,-0.6562877815458398,22.351704279443474,22.351704279443474,22.351704279443474,0.0,0.0,0.0,189.67332675277007
2403,2020-01-17,168.99380904602583,137.1076623090015,252.07272862841748,168.99380904602583,168.99380904602583,21.69346037623545,21.69346037623545,21.69346037623545,-1.0535156581761023,-1.0535156581761023,-1.0535156581761023,22.746976034411553,22.746976034411553,22.746976034411553,0.0,0.0,0.0,190.6872694222613
2404,2020-01-21,173.05740421063868,139.29613043506282,251.94245069840005,173.05740421063868,173.05740421063868,23.585897668694958,23.585897668694958,23.585897668694958,-0.3374424043551408,-0.3374424043551408,-0.3374424043551408,23.9233400730501,23.9233400730501,23.9233400730501,0.0,0.0,0.0,196.64330187933365
2405,2020-01-22,174.07330300179132,135.6790523611191,250.82140220521143,174.07330300179132,174.07330300179132,23.941861621935228,23.941861621935228,23.941861621935228,-0.1796711260128051,-0.1796711260128051,-0.1796711260128051,24.121532747948034,24.121532747948034,24.121532747948034,0.0,0.0,0.0,198.01516462372655
2406,2020-01-23,175.08920179294472,140.52093982428678,257.965811239405,175.08920179294472,175.08920179294472,23.62775946016799,23.62775946016799,23.62775946016799,-0.6562877815464678,-0.6562877815464678,-0.6562877815464678,24.284047241714457,24.284047241714457,24.284047241714457,0.0,0.0,0.0,198.71696125311271
2407,2020-01-24,176.10510058409812,136.87781299373273,257.71151235307997,176.10510058409812,176.10510058409812,23.358753097558203,23.358753097558203,23.358753097558203,-1.053515658175385,-1.053515658175385,-1.053515658175385,24.41226875573359,24.41226875573359,24.41226875573359,0.0,0.0,0.0,199.46385368165633
2408,2020-01-27,179.15279695755757,144.47573340651294,262.1066691867308,179.15279695755757,179.15279695755757,24.392331313844796,24.392331313844796,24.392331313844796,-0.21081261080190317,-0.21081261080190317,-0.21081261080190317,24.603143924646698,24.603143924646698,24.603143924646698,0.0,0.0,0.0,203.54512827140238
2409,2020-01-28,180.1686957487102,143.8922824378381,262.454030219358,180.1686957487102,180.1686957487102,24.26768318438142,24.26768318438142,24.26768318438142,-0.33744240435280026,-0.33744240435280026,-0.33744240435280026,24.605125588734218,24.605125588734218,24.605125588734218,0.0,0.0,0.0,204.43637893309162
2410,2020-01-29,181.1845945398636,144.42580787925104,260.356307021413,181.1845945398636,181.1845945398636,24.397425844596093,24.397425844596093,24.397425844596093,-0.17967112601431492,-0.17967112601431492,-0.17967112601431492,24.57709697061041,24.57709697061041,24.57709697061041,0.0,0.0,0.0,205.5820203844597
2411,2020-01-30,182.20049333101701,148.90268944937512,264.2432216720194,182.20049333101701,182.20049333101701,23.86280807173481,23.86280807173481,23.86280807173481,-0.6562877815475164,-0.6562877815475164,-0.6562877815475164,24.51909585328233,24.51909585328233,24.51909585328233,0.0,0.0,0.0,206.06330140275182
2412,2020-01-31,183.21639212217045,151.00940528918306,266.73602365076823,183.21639212217045,183.21639212217045,23.37733817161841,23.37733817161841,23.37733817161841,-1.0535156581796745,-1.0535156581796745,-1.0535156581796745,24.43085382979808,24.43085382979808,24.43085382979808,0.0,0.0,0.0,206.59373029378887
2413,2020-02-03,186.2640884956299,152.87007682563424,268.8754866467087,186.2640884956299,186.2640884956299,23.76697434523396,23.76697434523396,23.76697434523396,-0.21081261079815858,-0.21081261079815858,-0.21081261079815858,23.977786956032123,23.977786956032123,23.977786956032123,0.0,0.0,0.0,210.03106284086385
2414,2020-02-04,187.2799872867825,154.1271154608323,266.603523002644,187.2799872867825,187.2799872867825,23.423082742127008,23.423082742127008,23.423082742127008,-0.3374424043535191,-0.3374424043535191,-0.3374424043535191,23.76052514648053,23.76052514648053,23.76052514648053,0.0,0.0,0.0,210.7030700289095
2415,2020-02-05,188.2958860779359,156.32723088054738,263.7109144623273,188.2958860779359,188.2958860779359,23.32833294078747,23.32833294078747,23.32833294078747,-0.17967112601366061,-0.17967112601366061,-0.17967112601366061,23.508004066801128,23.508004066801128,23.508004066801128,0.0,0.0,0.0,211.62421901872338
2416,2020-02-06,189.31178486908934,153.46966229926636,268.99194302680667,189.31178486908934,189.31178486908934,22.562531313138283,22.562531313138283,22.562531313138283,-0.6562877815441578,-0.6562877815441578,-0.6562877815441578,23.21881909468244,23.21881909468244,23.21881909468244,0.0,0.0,0.0,211.87431618222763
2417,2020-02-07,190.32768366024195,153.94287097188965,268.98331292571385,190.32768366024195,190.32768366024195,21.83806266560578,21.83806266560578,21.83806266560578,-1.0535156581789573,-1.0535156581789573,-1.0535156581789573,22.891578323784735,22.891578323784735,22.891578323784735,0.0,0.0,0.0,212.16574632584772
2418,2020-02-10,193.3753800337014,158.25409447410334,268.74491320046343,193.3753800337014,193.3753800337014,21.45843910414263,21.45843910414263,21.45843910414263,-0.2108126107994549,-0.2108126107994549,-0.2108126107994549,21.669251714942085,21.669251714942085,21.669251714942085,0.0,0.0,0.0,214.83381913784402
2419,2020-02-11,194.39127882485482,157.01125688543854,271.30246019540806,194.39127882485482,194.39127882485482,20.841093236121544,20.841093236121544,20.841093236121544,-0.3374424043552563,-0.3374424043552563,-0.3374424043552563,21.1785356404768,21.1785356404768,21.1785356404768,0.0,0.0,0.0,215.23237206097636
2420,2020-02-12,195.40717761600823,157.36438939751937,274.97138256125095,195.40717761600823,195.40717761600823,20.46569518012919,20.46569518012919,20.46569518012919,-0.1796711260130063,-0.1796711260130063,-0.1796711260130063,20.645366306142197,20.645366306142197,20.645366306142197,0.0,0.0,0.0,215.87287279613741
2421,2020-02-13,196.42307640716163,159.80384518669035,277.0634983124642,196.42307640716163,196.42307640716163,19.413504221478938,19.413504221478938,19.413504221478938,-0.6562877815452063,-0.6562877815452063,-0.6562877815452063,20.069792003024144,20.069792003024144,20.069792003024144,0.0,0.0,0.0,215.83658062864058
2422,2020-02-14,197.43897519831427,161.79138452522815,272.4808934887029,197.43897519831427,197.43897519831427,18.398757273078125,18.398757273078125,18.398757273078125,-1.0535156581779155,-1.0535156581779155,-1.0535156581779155,19.45227293125604,19.45227293125604,19.45227293125604,0.0,0.0,0.0,215.8377324713924
2423,2020-02-18,201.50257036292712,158.37236165350544,274.3368475673557,201.50257036292712,201.50257036292712,16.24990243728991,16.24990243728991,16.24990243728991,-0.33744240435597506,-0.33744240435597506,-0.33744240435597506,16.587344841645887,16.587344841645887,16.587344841645887,0.0,0.0,0.0,217.75247280021702
2424,2020-02-19,202.51846915408052,162.61220297648836,274.5320003217927,202.51846915408052,202.51846915408052,15.602718361180827,15.602718361180827,15.602718361180827,-0.17967112601451618,-0.17967112601451618,-0.17967112601451618,15.782389487195344,15.782389487195344,15.782389487195344,0.0,0.0,0.0,218.12118751526134
2425,2020-02-20,203.53436794523316,162.91471631157125,276.88120159848654,203.53436794523316,203.53436794523316,14.29108839178256,14.29108839178256,14.29108839178256,-0.6562877815449943,-0.6562877815449943,-0.6562877815449943,14.947376173327552,14.947376173327552,14.947376173327552,0.0,0.0,0.0,217.8254563370157
2426,2020-02-21,204.55026673638656,161.72526630129457,273.3619300659792,204.55026673638656,204.55026673638656,13.032127871310491,13.032127871310491,13.032127871310491,-1.0535156581768734,-1.0535156581768734,-1.0535156581768734,14.085643529487365,14.085643529487365,14.085643529487365,0.0,0.0,0.0,217.58239460769704
2427,2020-02-24,207.597963109846,159.3604676894869,276.1812531060158,207.597963109846,207.597963109846,11.166565067559008,11.166565067559008,11.166565067559008,-0.21081261080037358,-0.21081261080037358,-0.21081261080037358,11.377377678359382,11.377377678359382,11.377377678359382,0.0,0.0,0.0,218.76452817740503
2428,2020-02-25,208.6138619009994,162.62861122701884,276.088796360883,208.6138619009994,208.6138619009994,10.109445222008873,10.109445222008873,10.109445222008873,-0.3374424043551643,-0.3374424043551643,-0.3374424043551643,10.446887626364035,10.446887626364035,10.446887626364035,0.0,0.0,0.0,218.72330712300828
2429,2020-02-26,209.62976069215284,164.36103439120168,277.3139716655187,209.62976069215284,209.62976069215284,9.329721150546693,9.329721150546693,9.329721150546693,-0.1796711260138619,-0.1796711260138619,-0.1796711260138619,9.509392276560556,9.509392276560556,9.509392276560556,0.0,0.0,0.0,218.95948184269955
2430,2020-02-27,210.64565948330545,162.0372239090903,276.0591035121317,210.64565948330545,210.64565948330545,7.912722620549941,7.912722620549941,7.912722620549941,-0.6562877815420557,-0.6562877815420557,-0.6562877815420557,8.569010402091997,8.569010402091997,8.569010402091997,0.0,0.0,0.0,218.5583821038554
2431,2020-02-28,211.66155827445886,160.91796609733262,272.4181028947742,211.66155827445886,211.66155827445886,6.576265478458059,6.576265478458059,6.576265478458059,-1.0535156581758316,-1.0535156581758316,-1.0535156581758316,7.629781136633891,7.629781136633891,7.629781136633891,0.0,0.0,0.0,218.2378237529169
2432,2020-03-02,214.7092546479183,162.79520250729757,275.56613969487483,214.7092546479183,214.7092546479183,4.646383963140423,4.646383963140423,4.646383963140423,-0.21081261080334449,-0.21081261080334449,-0.21081261080334449,4.857196573943767,4.857196573943767,4.857196573943767,0.0,0.0,0.0,219.35563861105874
2433,2020-03-03,215.72515343907173,164.3042751271451,273.3754066086586,215.72515343907173,215.72515343907173,3.622325747661868,3.622325747661868,3.622325747661868,-0.33744240435435335,-0.33744240435435335,-0.33744240435435335,3.9597681520162213,3.9597681520162213,3.9597681520162213,0.0,0.0,0.0,219.3474791867336
2434,2020-03-04,216.74105223022434,161.77720048804105,275.0447802296314,216.74105223022434,216.74105223022434,2.9013303871548146,2.9013303871548146,2.9013303871548146,-0.17967112601329038,-0.17967112601329038,-0.17967112601329038,3.081001513168105,3.081001513168105,3.081001513168105,0.0,0.0,0.0,219.64238261737916
2435,2020-03-05,217.75695102137777,158.2004041227242,275.9279509830572,217.75695102137777,217.75695102137777,1.567397416252818,1.567397416252818,1.567397416252818,-0.6562877815426842,-0.6562877815426842,-0.6562877815426842,2.223685197795502,2.223685197795502,2.223685197795502,0.0,0.0,0.0,219.3243484376306
2436,2020-03-06,218.77284981253118,158.3170869129099,278.9168742432586,218.77284981253118,218.77284981253118,0.3368404049736551,0.3368404049736551,0.3368404049736551,-1.0535156581751146,-1.0535156581751146,-1.0535156581751146,1.3903560631487697,1.3903560631487697,1.3903560631487697,0.0,0.0,0.0,219.10969021750483
2437,2020-03-09,221.82054618599062,164.1617476836121,277.6152273682816,221.82054618599062,221.82054618599062,-1.1546070769663825,-1.1546070769663825,-1.1546070769663825,-0.2108126107979254,-0.2108126107979254,-0.2108126107979254,-0.943794466168457,-0.943794466168457,-0.943794466168457,0.0,0.0,0.0,220.66593910902424
2438,2020-03-10,222.83644497714403,162.07467592207212,275.91833336806303,222.83644497714403,222.83644497714403,-1.9976813701499825,-1.9976813701499825,-1.9976813701499825,-0.3374424043535424,-0.3374424043535424,-0.3374424043535424,-1.6602389657964403,-1.6602389657964403,-1.6602389657964403,0.0,0.0,0.0,220.83876360699404
2439,2020-03-11,223.85234376829666,169.26924679407955,277.36475324579976,223.85234376829666,223.85234376829666,-2.5227660774447935,-2.5227660774447935,-2.5227660774447935,-0.1796711260126361,-0.1796711260126361,-0.1796711260126361,-2.3430949514321573,-2.3430949514321573,-2.3430949514321573,0.0,0.0,0.0,221.32957769085186
2440,2020-03-12,224.86824255945007,163.76150067048476,277.3015194090373,224.86824255945007,224.86824255945007,-3.64713042758718,-3.64713042758718,-3.64713042758718,-0.6562877815437324,-0.6562877815437324,-0.6562877815437324,-2.990842646043448,-2.990842646043448,-2.990842646043448,0.0,0.0,0.0,221.2211121318629
2441,2020-03-13,225.88414135060347,165.28358607909755,273.01092507403916,225.88414135060347,225.88414135060347,-4.655528237126868,-4.655528237126868,-4.655528237126868,-1.0535156581737473,-1.0535156581737473,-1.0535156581737473,-3.6020125789531208,-3.6020125789531208,-3.6020125789531208,0.0,0.0,0.0,221.2286131134766
2442,2020-03-16,228.93183772406292,164.09052518886088,282.7212660464376,228.93183772406292,228.93183772406292,-5.41226253538909,-5.41226253538909,-5.41226253538909,-0.21081261079922198,-0.21081261079922198,-0.21081261079922198,-5.201449924589868,-5.201449924589868,-5.201449924589868,0.0,0.0,0.0,223.51957518867383
2443,2020-03-17,229.94773651521632,169.13477838846228,282.54061611292866,229.94773651521632,229.94773651521632,-5.989006632039749,-5.989006632039749,-5.989006632039749,-0.33744240435426126,-0.33744240435426126,-0.33744240435426126,-5.651564227685487,-5.651564227685487,-5.651564227685487,0.0,0.0,0.0,223.95872988317657
2444,2020-03-18,230.96363530636896,168.03795738032613,284.12386624703015,230.96363530636896,230.96363530636896,-6.237213477733103,-6.237213477733103,-6.237213477733103,-0.17967112601414578,-0.17967112601414578,-0.17967112601414578,-6.057542351718958,-6.057542351718958,-6.057542351718958,0.0,0.0,0.0,224.72642182863586
2445,2020-03-19,231.97953409752236,168.20397392184063,280.19301478960415,231.97953409752236,231.97953409752236,-7.074028079241123,-7.074028079241123,-7.074028079241123,-0.6562877815447808,-0.6562877815447808,-0.6562877815447808,-6.417740297696342,-6.417740297696342,-6.417740297696342,0.0,0.0,0.0,224.90550601828124
2446,2020-03-20,232.99543288867577,164.24870267865694,281.9384441791049,232.99543288867577,232.99543288867577,-7.784000805168222,-7.784000805168222,-7.784000805168222,-1.0535156581783618,-1.0535156581783618,-1.0535156581783618,-6.73048514698986,-6.73048514698986,-6.73048514698986,0.0,0.0,0.0,225.21143208350753
2447,2020-03-23,236.04312926213524,172.07623960729742,289.6020708074968,236.04312926213524,236.04312926213524,-7.578326577168648,-7.578326577168648,-7.578326577168648,-0.21081261079884409,-0.21081261079884409,-0.21081261079884409,-7.3675139663698035,-7.3675139663698035,-7.3675139663698035,0.0,0.0,0.0,228.4648026849666
2448,2020-03-24,237.05902805328785,167.55472325089707,287.6553791949446,237.05902805328785,237.05902805328785,-7.811807346529206,-7.811807346529206,-7.811807346529206,-0.3374424043519206,-0.3374424043519206,-0.3374424043519206,-7.474364942177286,-7.474364942177286,-7.474364942177286,0.0,0.0,0.0,229.24722070675864
2449,2020-03-25,238.07492684444125,174.08809995764767,291.13739923895963,238.07492684444125,238.07492684444125,-7.706005294390843,-7.706005294390843,-7.706005294390843,-0.1796711260135743,-0.1796711260135743,-0.1796711260135743,-7.526334168377268,-7.526334168377268,-7.526334168377268,0.0,0.0,0.0,230.3689215500504
2450,2020-03-26,239.09082563559468,169.8725970896246,286.55228019787654,239.09082563559468,239.09082563559468,-8.178818340995686,-8.178818340995686,-8.178818340995686,-0.656287781544989,-0.656287781544989,-0.656287781544989,-7.522530559450698,-7.522530559450698,-7.522530559450698,0.0,0.0,0.0,230.912007294599
2451,2020-03-27,240.1067244267481,177.91092582534947,290.105893643207,240.1067244267481,240.1067244267481,-8.515944754501412,-8.515944754501412,-8.515944754501412,-1.0535156581773197,-1.0535156581773197,-1.0535156581773197,-7.462429096324093,-7.462429096324093,-7.462429096324093,0.0,0.0,0.0,231.59077967224667
2452,2020-03-30,243.15442080020753,179.54394221429237,292.1755224691263,243.15442080020753,243.15442080020753,-7.157020260203044,-7.157020260203044,-7.157020260203044,-0.21081261079846617,-0.21081261079846617,-0.21081261079846617,-6.946207649404577,-6.946207649404577,-6.946207649404577,0.0,0.0,0.0,235.9974005400045
2453,2020-03-31,244.17031959136017,180.68304249258549,295.92261458967545,244.17031959136017,244.17031959136017,-7.0031155846450535,-7.0031155846450535,-7.0031155846450535,-0.3374424043551876,-0.3374424043551876,-0.3374424043551876,-6.665673180289866,-6.665673180289866,-6.665673180289866,0.0,0.0,0.0,237.1672040067151
2454,2020-04-01,245.18621838251357,185.46513208873145,296.89185942343477,245.18621838251357,245.18621838251357,-6.514006118679913,-6.514006118679913,-6.514006118679913,-0.1796711260140022,-0.1796711260140022,-0.1796711260140022,-6.3343349926659105,-6.3343349926659105,-6.3343349926659105,0.0,0.0,0.0,238.67221226383367
2455,2020-04-02,246.20211717366698,182.90318800964218,299.34896308843935,246.20211717366698,246.20211717366698,-6.611646860372312,-6.611646860372312,-6.611646860372312,-0.6562877815460374,-0.6562877815460374,-0.6562877815460374,-5.955359078826275,-5.955359078826275,-5.955359078826275,0.0,0.0,0.0,239.59047031329467
2456,2020-04-03,247.2180159648196,186.938468685813,299.2623806435028,247.2180159648196,247.2180159648196,-6.58621380476827,-6.58621380476827,-6.58621380476827,-1.0535156581766028,-1.0535156581766028,-1.0535156581766028,-5.532698146591667,-5.532698146591667,-5.532698146591667,0.0,0.0,0.0,240.63180216005134
2457,2020-04-06,250.26571233827983,184.21296531453277,300.90327239992354,250.26571233827983,250.26571233827983,-4.264860452570873,-4.264860452570873,-4.264860452570873,-0.21081261080143696,-0.21081261080143696,-0.21081261080143696,-4.054047841769436,-4.054047841769436,-4.054047841769436,0.0,0.0,0.0,246.00085188570895
2458,2020-04-07,251.28161112943246,185.5157435963971,303.5210281356032,251.28161112943246,251.28161112943246,-3.84936327098263,-3.84936327098263,-3.84936327098263,-0.3374424043543767,-0.3374424043543767,-0.3374424043543767,-3.5119208666282535,-3.5119208666282535,-3.5119208666282535,0.0,0.0,0.0,247.43224785844984
2459,2020-04-08,252.29750992058587,191.61616092101931,310.0557307966992,252.29750992058587,252.29750992058587,-3.137084023916147,-3.137084023916147,-3.137084023916147,-0.1796711260133478,-0.1796711260133478,-0.1796711260133478,-2.9574128979028,-2.9574128979028,-2.9574128979028,0.0,0.0,0.0,249.16042589666972
2460,2020-04-09,253.31340871173927,192.79749858873998,305.07845877395005,253.31340871173927,253.31340871173927,-3.0550513148292158,-3.0550513148292158,-3.0550513148292158,-0.6562877815466656,-0.6562877815466656,-0.6562877815466656,-2.3987635332825508,-2.3987635332825508,-2.3987635332825508,0.0,0.0,0.0,250.25835739691004
2461,2020-04-13,257.37700387635135,203.48596979727873,318.9621413994216,257.37700387635135,257.37700387635135,-0.5116202514469035,-0.5116202514469035,-0.5116202514469035,-0.2108126108010592,-0.2108126108010592,-0.2108126108010592,-0.3008076406458443,-0.3008076406458443,-0.3008076406458443,0.0,0.0,0.0,256.86538362490444
2462,2020-04-14,258.39290266750476,202.30059017838443,321.30759197143203,258.39290266750476,258.39290266750476,-0.1938158662414308,-0.1938158662414308,-0.1938158662414308,-0.3374424043535659,-0.3374424043535659,-0.3374424043535659,0.14362653811213505,0.14362653811213505,0.14362653811213505,0.0,0.0,0.0,258.1990868012633
2463,2020-04-15,259.40880145865816,201.87163358788857,312.55880520354486,259.40880145865816,259.40880145865816,0.3583292000038084,0.3583292000038084,0.3583292000038084,-0.1796711260137757,-0.1796711260137757,-0.1796711260137757,0.5380003260175841,0.5380003260175841,0.5380003260175841,0.0,0.0,0.0,259.767130658662
2464,2020-04-16,260.42470024981156,203.901565358025,319.7458527769921,260.42470024981156,260.42470024981156,0.21763106382987796,0.21763106382987796,0.21763106382987796,-0.6562877815433071,-0.6562877815433071,-0.6562877815433071,0.8739188453731851,0.8739188453731851,0.8739188453731851,0.0,0.0,0.0,260.6423313136414
2465,2020-04-17,261.44059904096423,202.42766674552533,317.5131927681214,261.44059904096423,261.44059904096423,0.090097677361554,0.090097677361554,0.090097677361554,-1.0535156581745186,-1.0535156581745186,-1.0535156581745186,1.1436133355360727,1.1436133355360727,1.1436133355360727,0.0,0.0,0.0,261.53069671832577
2466,2020-04-20,264.48829541442365,206.65636592379698,321.61786532890517,264.48829541442365,264.48829541442365,1.2795759220961107,1.2795759220961107,1.2795759220961107,-0.21081261080235578,-0.21081261080235578,-0.21081261080235578,1.4903885328984665,1.4903885328984665,1.4903885328984665,0.0,0.0,0.0,265.76787133651976
2467,2020-04-21,265.50419420557705,213.56200892941388,325.56382569248643,265.50419420557705,265.50419420557705,1.0980185910767113,1.0980185910767113,1.0980185910767113,-0.3374424043553029,-0.3374424043553029,-0.3374424043553029,1.435460995432014,1.435460995432014,1.435460995432014,0.0,0.0,0.0,266.60221279665376
2468,2020-04-22,266.52009299673045,206.8306900759795,323.034015807115,266.52009299673045,266.52009299673045,1.1104327173103894,1.1104327173103894,1.1104327173103894,-0.17967112601312135,-0.17967112601312135,-0.17967112601312135,1.2901038433235108,1.2901038433235108,1.2901038433235108,0.0,0.0,0.0,267.63052571404086
2469,2020-04-23,267.5359917878831,210.4588543449774,324.632034338118,267.5359917878831,267.5359917878831,0.3969421250628473,0.3969421250628473,0.3969421250628473,-0.6562877815439353,-0.6562877815439353,-0.6562877815439353,1.0532299066067825,1.0532299066067825,1.0532299066067825,0.0,0.0,0.0,267.93293391294594
2470,2020-04-24,268.5518905790365,212.69043679595822,326.45612851224803,268.5518905790365,268.5518905790365,-0.328339011063056,-0.328339011063056,-0.328339011063056,-1.0535156581738017,-1.0535156581738017,-1.0535156581738017,0.7251766471107458,0.7251766471107458,0.7251766471107458,0.0,0.0,0.0,268.22355156797346
2471,2020-04-27,271.59958695249594,214.27639424864915,328.37738780694394,271.59958695249594,271.59958695249594,-0.9918851615130589,-0.9918851615130589,-0.9918851615130589,-0.21081261079861105,-0.21081261079861105,-0.21081261079861105,-0.7810725507144479,-0.7810725507144479,-0.7810725507144479,0.0,0.0,0.0,270.6077017909829
2472,2020-04-28,272.6154857436494,215.79414082582514,328.5344912642445,272.6154857436494,272.6154857436494,-1.7792895125550472,-1.7792895125550472,-1.7792895125550472,-0.337442404354492,-0.337442404354492,-0.337442404354492,-1.4418471082005553,-1.4418471082005553,-1.4418471082005553,0.0,0.0,0.0,270.83619623109433
2473,2020-04-29,273.6313845348028,214.50581182707353,329.86371562387154,273.6313845348028,273.6313845348028,-2.3506989876852407,-2.3506989876852407,-2.3506989876852407,-0.17967112601463106,-0.17967112601463106,-0.17967112601463106,-2.1710278616706096,-2.1710278616706096,-2.1710278616706096,0.0,0.0,0.0,271.28068554711757
2474,2020-04-30,274.6472833259554,216.39979173820998,326.6715761964878,274.6472833259554,274.6472833259554,-3.6165958875879287,-3.6165958875879287,-3.6165958875879287,-0.6562877815449838,-0.6562877815449838,-0.6562877815449838,-2.9603081060429446,-2.9603081060429446,-2.9603081060429446,0.0,0.0,0.0,271.03068743836747
2475,2020-05-01,275.6631821171088,213.8600763179988,329.62177946383946,275.6631821171088,275.6631821171088,-4.853928880559473,-4.853928880559473,-4.853928880559473,-1.0535156581777658,-1.0535156581777658,-1.0535156581777658,-3.800413222381707,-3.800413222381707,-3.800413222381707,0.0,0.0,0.0,270.80925323654935
2476,2020-05-04,278.7108784905683,213.45070363405878,332.46040284070983,278.7108784905683,278.7108784905683,-6.732876768089163,-6.732876768089163,-6.732876768089163,-0.21081261079990746,-0.21081261079990746,-0.21081261079990746,-6.522064157289255,-6.522064157289255,-6.522064157289255,0.0,0.0,0.0,271.9780017224791
2477,2020-05-05,279.7267772817217,215.41391151735405,334.60740598202995,279.7267772817217,279.7267772817217,-7.797035154837202,-7.797035154837202,-7.797035154837202,-0.3374424043536812,-0.3374424043536812,-0.3374424043536812,-7.45959275048352,-7.45959275048352,-7.45959275048352,0.0,0.0,0.0,271.9297421268845
2478,2020-05-06,280.7426760728751,215.44862325543446,332.6613531453959,280.7426760728751,280.7426760728751,-8.573142442199135,-8.573142442199135,-8.573142442199135,-0.17967112601397686,-0.17967112601397686,-0.17967112601397686,-8.39347131618516,-8.39347131618516,-8.39347131618516,0.0,0.0,0.0,272.16953363067597
2479,2020-05-07,281.7585748640277,210.02483059404562,328.3757278162871,281.7585748640277,281.7585748640277,-9.968906322937924,-9.968906322937924,-9.968906322937924,-0.6562877815456121,-0.6562877815456121,-0.6562877815456121,-9.312618541392313,-9.312618541392313,-9.312618541392313,0.0,0.0,0.0,271.7896685410898
2480,2020-05-08,282.7744736551811,208.5790921850631,329.56233101704436,282.7744736551811,282.7744736551811,-11.259895851531093,-11.259895851531093,-11.259895851531093,-1.053515658177049,-1.053515658177049,-1.053515658177049,-10.206380193354043,-10.206380193354043,-10.206380193354043,0.0,0.0,0.0,271.51457780365
2481,2020-05-11,285.8221700286406,213.1064640944058,326.6663964069578,285.8221700286406,285.8221700286406,-12.850058917273092,-12.850058917273092,-12.850058917273092,-0.21081261079952962,-0.21081261079952962,-0.21081261079952962,-12.639246306473561,-12.639246306473561,-12.639246306473561,0.0,0.0,0.0,272.9721111113675
